LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,YEAR,MONTH,DAY,DAY_OF_WEEK,DAY_OF_YEAR
25.4831,29.0,107.0,2013-04-02,26.7,2013,4,2,1,92
27.15,33.7167,16.0,2012-07-09,32.6,2012,7,9,0,191
27.15,33.7167,16.0,2013-08-07,32.7,2013,8,7,2,219
31.073,33.836,36.9,2002-06-24,25.1,2002,6,24,0,175
31.184,29.949,-1.8,2017-04-01,17.6,2017,4,1,5,91
23.9667,32.7831,200.0,2011-10-07,29.7,2011,10,7,4,280
28.083,30.733,40.0,2003-02-11,11.9,2003,2,11,1,42
23.9667,32.7831,200.0,2001-12-19,15.9,2001,12,19,2,353
31.567,25.133,6.0,2011-02-04,11.7,2011,2,4,4,35
25.45,30.533,73.0,2010-03-13,29.2,2010,3,13,5,72
29.2,25.3167,-15.0,2001-01-07,13.8,2001,1,7,6,7
25.45,30.533,73.0,2022-06-22,31.1,2022,6,22,2,173
28.083,30.733,40.0,2000-08-31,25.0,2000,8,31,3,244
25.45,30.533,73.0,2003-08-15,33.0,2003,8,15,4,227
25.45,30.533,73.0,2023-06-28,32.6,2023,6,28,2,179
31.3331,27.2167,25.0,2019-02-26,13.8,2019,2,26,1,57
26.2,32.75,96.0,2015-05-31,29.9,2015,5,31,6,151
28.083,30.733,40.0,2000-11-01,19.4,2000,11,1,2,306
31.3331,27.2167,25.0,2017-02-06,15.7,2017,2,6,0,37
31.184,29.949,-1.8,2013-11-29,18.4,2013,11,29,4,333
29.2,25.3167,-15.0,2008-08-27,32.8,2008,8,27,2,240
25.4831,29.0,107.0,2016-06-09,30.7,2016,6,9,3,161
23.133,35.583,21.0,2016-12-10,22.8,2016,12,10,5,345
28.083,30.733,40.0,2017-07-25,30.8,2017,7,25,1,206
31.3331,27.2167,25.0,2015-02-18,11.2,2015,2,18,2,49
29.2,25.3167,-15.0,2010-05-12,27.5,2010,5,12,2,132
31.567,25.133,6.0,2006-09-06,24.8,2006,9,6,2,249
31.567,25.133,6.0,2021-01-02,15.1,2021,1,2,5,2
27.15,33.7167,16.0,2003-08-13,32.3,2003,8,13,2,225
27.15,33.7167,16.0,2017-05-15,32.6,2017,5,15,0,135
28.083,30.733,40.0,2019-07-05,29.1,2019,7,5,4,186
25.4831,29.0,107.0,2002-06-22,28.8,2002,6,22,5,173
27.15,33.7167,16.0,2016-08-03,35.5,2016,8,3,2,216
31.3331,27.2167,25.0,2002-09-28,26.5,2002,9,28,5,271
29.2,25.3167,-15.0,2000-03-11,15.0,2000,3,11,5,71
25.45,30.533,73.0,2005-11-17,17.2,2005,11,17,3,321
29.2,25.3167,-15.0,2019-08-11,30.7,2019,8,11,6,223
27.15,33.7167,16.0,2010-05-01,24.5,2010,5,1,5,121
27.05,27.983,78.0,2011-10-03,26.2,2011,10,3,0,276
31.3331,27.2167,25.0,2020-07-08,25.1,2020,7,8,2,190
25.45,30.533,73.0,2011-04-05,21.9,2011,4,5,1,95
28.083,30.733,40.0,2017-05-22,27.6,2017,5,22,0,142
31.3331,27.2167,25.0,2011-07-13,26.1,2011,7,13,2,194
25.45,30.533,73.0,2018-10-07,29.6,2018,10,7,6,280
23.9667,32.7831,200.0,2009-03-21,23.1,2009,3,21,5,80
28.083,30.733,40.0,2004-02-17,11.1,2004,2,17,1,48
25.4831,29.0,107.0,2007-01-05,10.1,2007,1,5,4,5
31.3331,27.2167,25.0,2011-07-07,26.1,2011,7,7,3,188
31.567,25.133,6.0,2008-07-13,25.2,2008,7,13,6,195
29.2,25.3167,-15.0,2017-10-08,26.6,2017,10,8,6,281
31.3331,27.2167,25.0,2012-04-11,15.5,2012,4,11,2,102
31.184,29.949,-1.8,2009-06-26,26.8,2009,6,26,4,177
31.184,29.949,-1.8,2013-12-07,16.2,2013,12,7,5,341
23.9667,32.7831,200.0,2000-07-29,37.1,2000,7,29,5,211
31.567,25.133,6.0,2016-08-20,25.6,2016,8,20,5,233
25.4831,29.0,107.0,2007-10-26,26.3,2007,10,26,4,299
23.9667,32.7831,200.0,2016-07-15,36.3,2016,7,15,4,197
29.2,25.3167,-15.0,2015-03-08,16.4,2015,3,8,6,67
31.3331,27.2167,25.0,2010-01-06,14.6,2010,1,6,2,6
29.2,25.3167,-15.0,2013-08-31,30.3,2013,8,31,5,243
31.184,29.949,-1.8,2008-06-14,25.8,2008,6,14,5,166
25.4831,29.0,107.0,2005-11-21,19.2,2005,11,21,0,325
27.05,27.983,78.0,2009-04-28,21.7,2009,4,28,1,118
31.073,33.836,36.9,2013-09-08,23.7,2013,9,8,6,251
29.2,25.3167,-15.0,2000-01-11,11.6,2000,1,11,1,11
25.45,30.533,73.0,2019-12-18,19.7,2019,12,18,2,352
31.184,29.949,-1.8,2013-09-24,24.7,2013,9,24,1,267
27.05,27.983,78.0,2013-04-21,19.1,2013,4,21,6,111
29.2,25.3167,-15.0,2009-08-05,31.4,2009,8,5,2,217
28.083,30.733,40.0,2009-09-17,28.8,2009,9,17,3,260
25.4831,29.0,107.0,2012-04-08,30.3,2012,4,8,6,99
27.15,33.7167,16.0,2012-09-28,30.3,2012,9,28,4,272
27.15,33.7167,16.0,2005-10-31,21.1,2005,10,31,0,304
25.45,30.533,73.0,2023-08-08,37.3,2023,8,8,1,220
28.083,30.733,40.0,2000-03-05,13.5,2000,3,5,6,65
27.15,33.7167,16.0,2011-07-28,34.4,2011,7,28,3,209
31.184,29.949,-1.8,2000-04-07,18.1,2000,4,7,4,98
23.133,35.583,21.0,2022-08-12,34.7,2022,8,12,4,224
25.45,30.533,73.0,2022-01-28,11.2,2022,1,28,4,28
27.05,27.983,78.0,2012-07-09,32.2,2012,7,9,0,191
25.45,30.533,73.0,2005-04-04,18.6,2005,4,4,0,94
25.45,30.533,73.0,2024-04-22,29.9,2024,4,22,0,113
25.45,30.533,73.0,2007-08-05,33.8,2007,8,5,6,217
25.45,30.533,73.0,2009-02-17,15.4,2009,2,17,1,48
29.2,25.3167,-15.0,2011-01-21,12.2,2011,1,21,4,21
31.073,33.836,36.9,2017-06-27,27.9,2017,6,27,1,178
31.3331,27.2167,25.0,2005-11-26,19.1,2005,11,26,5,330
31.567,25.133,6.0,2011-08-10,26.9,2011,8,10,2,222
25.4831,29.0,107.0,2018-06-15,33.8,2018,6,15,4,166
23.9667,32.7831,200.0,2020-03-07,19.7,2020,3,7,5,67
25.45,30.533,73.0,2014-12-01,19.6,2014,12,1,0,335
31.3331,27.2167,25.0,2007-04-28,18.4,2007,4,28,5,118
27.15,33.7167,16.0,2010-03-26,21.4,2010,3,26,4,85
31.567,25.133,6.0,2010-11-06,17.8,2010,11,6,5,310
23.133,35.583,21.0,2024-02-23,23.3,2024,2,23,4,54
31.073,33.836,36.9,2000-06-28,25.1,2000,6,28,2,180
28.083,30.733,40.0,2017-02-14,12.5,2017,2,14,1,45
26.2,32.75,96.0,2024-07-23,41.4,2024,7,23,1,205
29.2,25.3167,-15.0,2009-08-07,32.4,2009,8,7,4,219
31.3331,27.2167,25.0,2021-08-23,27.0,2021,8,23,0,235
31.567,25.133,6.0,2024-07-20,26.5,2024,7,20,5,202
23.133,35.583,21.0,2005-04-17,23.8,2005,4,17,6,107
27.05,27.983,78.0,2005-01-12,11.7,2005,1,12,2,12
25.4831,29.0,107.0,2017-12-13,17.9,2017,12,13,2,347
26.2,32.75,96.0,2022-09-28,37.2,2022,9,28,2,271
23.133,35.583,21.0,2007-12-11,20.4,2007,12,11,1,345
25.4831,29.0,107.0,2009-06-08,29.3,2009,6,8,0,159
31.567,25.133,6.0,2011-07-13,25.2,2011,7,13,2,194
28.083,30.733,40.0,2003-06-22,32.3,2003,6,22,6,173
23.9667,32.7831,200.0,2012-09-03,32.5,2012,9,3,0,247
31.184,29.949,-1.8,2006-04-14,20.8,2006,4,14,4,104
28.083,30.733,40.0,2005-08-30,29.4,2005,8,30,1,242
29.2,25.3167,-15.0,2015-12-18,12.8,2015,12,18,4,352
27.15,33.7167,16.0,2002-02-16,18.8,2002,2,16,5,47
31.073,33.836,36.9,2013-07-11,26.4,2013,7,11,3,192
27.05,27.983,78.0,2016-12-06,15.1,2016,12,6,1,341
23.9667,32.7831,200.0,2007-05-08,37.6,2007,5,8,1,128
23.133,35.583,21.0,2008-11-21,26.1,2008,11,21,4,326
31.073,33.836,36.9,2013-02-27,15.8,2013,2,27,2,58
25.45,30.533,73.0,2024-06-22,34.2,2024,6,22,5,174
23.133,35.583,21.0,2008-03-10,24.9,2008,3,10,0,70
31.3331,27.2167,25.0,2010-04-27,18.8,2010,4,27,1,117
31.567,25.133,6.0,2008-03-27,16.3,2008,3,27,3,87
31.567,25.133,6.0,2023-05-12,19.9,2023,5,12,4,132
28.083,30.733,40.0,2019-02-15,13.3,2019,2,15,4,46
25.45,30.533,73.0,2003-11-19,20.0,2003,11,19,2,323
26.2,32.75,96.0,2010-06-09,31.2,2010,6,9,2,160
28.083,30.733,40.0,2009-05-11,22.3,2009,5,11,0,131
31.567,25.133,6.0,2017-08-14,26.1,2017,8,14,0,226
31.184,29.949,-1.8,2006-11-03,19.1,2006,11,3,4,307
28.083,30.733,40.0,2021-09-24,27.9,2021,9,24,4,267
31.567,25.133,6.0,2018-09-13,23.9,2018,9,13,3,256
25.4831,29.0,107.0,2008-05-12,32.7,2008,5,12,0,133
27.05,27.983,78.0,2004-06-14,29.8,2004,6,14,0,166
29.2,25.3167,-15.0,2016-05-29,28.3,2016,5,29,6,150
23.9667,32.7831,200.0,2012-08-31,33.2,2012,8,31,4,244
25.45,30.533,73.0,2020-09-12,33.0,2020,9,12,5,256
27.05,27.983,78.0,2011-04-24,22.7,2011,4,24,6,114
31.567,25.133,6.0,2015-11-01,20.3,2015,11,1,6,305
31.073,33.836,36.9,2015-10-08,26.2,2015,10,8,3,281
23.9667,32.7831,200.0,2006-10-28,25.5,2006,10,28,5,301
23.133,35.583,21.0,2025-02-11,20.2,2025,2,11,1,42
25.45,30.533,73.0,2012-05-17,31.5,2012,5,17,3,138
31.184,29.949,-1.8,2006-12-06,14.7,2006,12,6,2,340
31.3331,27.2167,25.0,2014-01-29,14.4,2014,1,29,2,29
31.184,29.949,-1.8,2007-08-05,27.9,2007,8,5,6,217
28.083,30.733,40.0,2009-10-10,26.3,2009,10,10,5,283
31.567,25.133,6.0,2014-03-29,15.9,2014,3,29,5,88
23.133,35.583,21.0,2024-09-02,34.8,2024,9,2,0,246
28.083,30.733,40.0,2006-10-02,26.9,2006,10,2,0,275
25.4831,29.0,107.0,2010-10-03,34.3,2010,10,3,6,276
25.4831,29.0,107.0,2006-09-21,32.2,2006,9,21,3,264
23.133,35.583,21.0,2008-08-11,32.3,2008,8,11,0,224
25.45,30.533,73.0,2002-09-16,35.6,2002,9,16,0,259
31.567,25.133,6.0,2008-05-11,19.6,2008,5,11,6,132
23.133,35.583,21.0,2014-01-16,21.1,2014,1,16,3,16
31.184,29.949,-1.8,2003-03-06,14.6,2003,3,6,3,65
31.073,33.836,36.9,2013-09-30,22.8,2013,9,30,0,273
31.073,33.836,36.9,2017-03-24,15.6,2017,3,24,4,83
27.15,33.7167,16.0,2016-05-06,25.6,2016,5,6,4,127
31.3331,27.2167,25.0,2007-07-16,25.6,2007,7,16,0,197
23.9667,32.7831,200.0,2024-10-18,27.4,2024,10,18,4,292
31.3331,27.2167,25.0,2016-09-30,24.7,2016,9,30,4,274
27.15,33.7167,16.0,2019-12-03,20.1,2019,12,3,1,337
31.184,29.949,-1.8,2007-05-22,21.4,2007,5,22,1,142
28.083,30.733,40.0,2023-02-09,12.2,2023,2,9,3,40
23.133,35.583,21.0,2018-07-14,32.9,2018,7,14,5,195
31.3331,27.2167,25.0,2002-08-06,28.2,2002,8,6,1,218
25.4831,29.0,107.0,2002-05-27,31.3,2002,5,27,0,147
23.9667,32.7831,200.0,2004-03-27,25.7,2004,3,27,5,87
31.184,29.949,-1.8,2007-12-21,15.9,2007,12,21,4,355
25.45,30.533,73.0,2022-08-07,33.7,2022,8,7,6,219
23.133,35.583,21.0,2009-07-11,32.0,2009,7,11,5,192
27.05,27.983,78.0,2004-11-22,16.7,2004,11,22,0,327
27.15,33.7167,16.0,2014-09-11,31.2,2014,9,11,3,254
31.184,29.949,-1.8,2009-12-22,17.3,2009,12,22,1,356
31.073,33.836,36.9,2015-02-15,10.7,2015,2,15,6,46
31.073,33.836,36.9,2003-01-23,13.8,2003,1,23,3,23
27.05,27.983,78.0,2008-09-12,30.4,2008,9,12,4,256
28.083,30.733,40.0,2002-03-19,21.8,2002,3,19,1,78
29.2,25.3167,-15.0,2009-02-28,13.7,2009,2,28,5,59
31.3331,27.2167,25.0,2010-09-06,27.1,2010,9,6,0,249
23.133,35.583,21.0,2023-11-29,24.5,2023,11,29,2,333
27.15,33.7167,16.0,2021-10-06,26.2,2021,10,6,2,279
23.133,35.583,21.0,2004-04-04,24.6,2004,4,4,6,95
25.4831,29.0,107.0,2006-02-27,22.9,2006,2,27,0,58
23.133,35.583,21.0,2017-12-16,21.9,2017,12,16,5,350
28.083,30.733,40.0,2015-03-06,16.9,2015,3,6,4,65
27.05,27.983,78.0,2016-03-01,21.9,2016,3,1,1,61
28.083,30.733,40.0,2006-05-17,23.0,2006,5,17,2,137
29.2,25.3167,-15.0,2019-07-09,31.5,2019,7,9,1,190
31.073,33.836,36.9,2001-05-19,20.5,2001,5,19,5,139
27.15,33.7167,16.0,2015-08-01,36.4,2015,8,1,5,213
23.9667,32.7831,200.0,2002-08-20,34.2,2002,8,20,1,232
31.567,25.133,6.0,2001-02-10,12.8,2001,2,10,5,41
27.05,27.983,78.0,2018-06-14,32.2,2018,6,14,3,165
23.9667,32.7831,200.0,2008-07-15,34.8,2008,7,15,1,197
27.15,33.7167,16.0,2022-10-21,26.8,2022,10,21,4,294
28.083,30.733,40.0,2006-06-22,31.1,2006,6,22,3,173
29.2,25.3167,-15.0,2016-06-03,38.6,2016,6,3,4,155
27.05,27.983,78.0,2002-04-06,27.6,2002,4,6,5,96
31.3331,27.2167,25.0,2010-05-19,19.6,2010,5,19,2,139
31.073,33.836,36.9,2008-07-19,26.9,2008,7,19,5,201
26.2,32.75,96.0,2006-12-28,11.2,2006,12,28,3,362
27.05,27.983,78.0,2017-03-29,21.6,2017,3,29,2,88
26.2,32.75,96.0,2015-04-12,18.7,2015,4,12,6,102
29.2,25.3167,-15.0,2016-03-03,16.3,2016,3,3,3,63
23.9667,32.7831,200.0,2008-09-01,33.9,2008,9,1,0,245
23.9667,32.7831,200.0,2001-05-19,29.4,2001,5,19,5,139
25.4831,29.0,107.0,2005-09-04,33.6,2005,9,4,6,247
31.3331,27.2167,25.0,2006-05-02,18.3,2006,5,2,1,122
23.9667,32.7831,200.0,2001-05-29,34.3,2001,5,29,1,149
27.05,27.983,78.0,2007-06-19,30.2,2007,6,19,1,170
29.2,25.3167,-15.0,2019-08-08,29.8,2019,8,8,3,220
31.073,33.836,36.9,2008-10-10,22.6,2008,10,10,4,284
31.073,33.836,36.9,2010-12-25,13.7,2010,12,25,5,359
23.9667,32.7831,200.0,2012-10-26,26.4,2012,10,26,4,300
29.2,25.3167,-15.0,2018-03-19,19.4,2018,3,19,0,78
31.073,33.836,36.9,2003-09-23,25.6,2003,9,23,1,266
23.9667,32.7831,200.0,2017-01-18,20.0,2017,1,18,2,18
27.05,27.983,78.0,2010-01-17,13.9,2010,1,17,6,17
31.073,33.836,36.9,2011-03-10,11.9,2011,3,10,3,69
27.15,33.7167,16.0,2014-05-11,26.8,2014,5,11,6,131
27.15,33.7167,16.0,2018-12-02,19.9,2018,12,2,6,336
28.083,30.733,40.0,2005-05-30,27.6,2005,5,30,0,150
28.083,30.733,40.0,2002-02-07,15.3,2002,2,7,3,38
31.184,29.949,-1.8,2021-09-19,27.2,2021,9,19,6,262
31.073,33.836,36.9,2017-07-12,28.9,2017,7,12,2,193
31.567,25.133,6.0,2003-03-28,12.4,2003,3,28,4,87
25.4831,29.0,107.0,2016-08-01,31.1,2016,8,1,0,214
25.45,30.533,73.0,2010-10-04,34.3,2010,10,4,0,277
31.567,25.133,6.0,2008-12-17,16.4,2008,12,17,2,352
31.184,29.949,-1.8,2005-03-03,18.9,2005,3,3,3,62
26.2,32.75,96.0,2009-09-10,33.2,2009,9,10,3,253
31.567,25.133,6.0,2010-06-03,20.2,2010,6,3,3,154
29.2,25.3167,-15.0,2012-03-23,18.1,2012,3,23,4,83
28.083,30.733,40.0,2005-02-09,8.3,2005,2,9,2,40
27.15,33.7167,16.0,2021-09-26,28.3,2021,9,26,6,269
23.133,35.583,21.0,2003-05-12,28.4,2003,5,12,0,132
27.15,33.7167,16.0,2020-03-23,20.2,2020,3,23,0,83
28.083,30.733,40.0,2008-09-29,30.4,2008,9,29,0,273
28.083,30.733,40.0,2021-12-16,12.1,2021,12,16,3,350
29.2,25.3167,-15.0,2011-11-07,18.8,2011,11,7,0,311
26.2,32.75,96.0,2005-02-17,20.6,2005,2,17,3,48
31.567,25.133,6.0,2008-06-19,25.9,2008,6,19,3,171
23.9667,32.7831,200.0,2010-11-03,26.8,2010,11,3,2,307
25.45,30.533,73.0,2020-05-05,26.7,2020,5,5,1,126
25.45,30.533,73.0,2008-03-14,19.2,2008,3,14,4,74
31.073,33.836,36.9,2000-12-27,12.2,2000,12,27,2,362
31.184,29.949,-1.8,2018-07-15,27.8,2018,7,15,6,196
25.45,30.533,73.0,2013-10-07,23.7,2013,10,7,0,280
31.3331,27.2167,25.0,2003-08-09,26.5,2003,8,9,5,221
27.15,33.7167,16.0,2024-06-08,35.4,2024,6,8,5,160
28.083,30.733,40.0,2025-02-19,14.9,2025,2,19,2,50
25.4831,29.0,107.0,2017-03-29,22.1,2017,3,29,2,88
31.567,25.133,6.0,2008-03-16,17.8,2008,3,16,6,76
27.15,33.7167,16.0,2023-11-13,27.8,2023,11,13,0,317
23.9667,32.7831,200.0,2013-06-10,32.7,2013,6,10,0,161
27.05,27.983,78.0,2004-04-13,24.2,2004,4,13,1,104
27.05,27.983,78.0,2011-03-28,18.8,2011,3,28,0,87
28.083,30.733,40.0,2020-04-15,22.3,2020,4,15,2,106
25.45,30.533,73.0,2016-09-15,33.5,2016,9,15,3,259
31.184,29.949,-1.8,2002-05-04,20.2,2002,5,4,5,124
29.2,25.3167,-15.0,2000-01-24,11.7,2000,1,24,0,24
27.05,27.983,78.0,2013-06-17,26.7,2013,6,17,0,168
25.45,30.533,73.0,2017-09-21,33.8,2017,9,21,3,264
31.184,29.949,-1.8,2023-05-09,22.6,2023,5,9,1,129
25.45,30.533,73.0,2016-12-08,18.0,2016,12,8,3,343
27.15,33.7167,16.0,2014-01-30,19.3,2014,1,30,3,30
25.4831,29.0,107.0,2012-05-05,29.9,2012,5,5,5,126
27.15,33.7167,16.0,2000-10-20,24.8,2000,10,20,4,294
31.184,29.949,-1.8,2004-12-12,17.1,2004,12,12,6,347
25.45,30.533,73.0,2017-07-13,34.4,2017,7,13,3,194
28.083,30.733,40.0,2001-10-06,24.8,2001,10,6,5,279
31.3331,27.2167,25.0,2022-08-12,26.8,2022,8,12,4,224
26.2,32.75,96.0,2016-04-30,28.3,2016,4,30,5,121
25.4831,29.0,107.0,2002-05-10,30.5,2002,5,10,4,130
25.45,30.533,73.0,2006-09-09,33.5,2006,9,9,5,252
31.3331,27.2167,25.0,2010-12-05,17.9,2010,12,5,6,339
28.083,30.733,40.0,2007-04-23,25.3,2007,4,23,0,113
27.05,27.983,78.0,2004-05-16,26.2,2004,5,16,6,137
31.184,29.949,-1.8,2022-09-26,29.4,2022,9,26,0,269
31.184,29.949,-1.8,2003-03-23,13.6,2003,3,23,6,82
26.2,32.75,96.0,2011-02-12,16.2,2011,2,12,5,43
29.2,25.3167,-15.0,2008-08-17,33.5,2008,8,17,6,230
31.073,33.836,36.9,2011-07-17,27.1,2011,7,17,6,198
23.133,35.583,21.0,2010-03-22,23.2,2010,3,22,0,81
31.3331,27.2167,25.0,2006-12-12,15.9,2006,12,12,1,346
26.2,32.75,96.0,2009-10-17,30.9,2009,10,17,5,290
28.083,30.733,40.0,2019-12-09,16.8,2019,12,9,0,343
28.083,30.733,40.0,2024-02-06,13.7,2024,2,6,1,37
31.3331,27.2167,25.0,2009-03-10,14.6,2009,3,10,1,69
31.3331,27.2167,25.0,2008-01-30,11.2,2008,1,30,2,30
25.45,30.533,73.0,2005-05-23,27.6,2005,5,23,0,143
28.083,30.733,40.0,2006-10-25,21.9,2006,10,25,2,298
31.3331,27.2167,25.0,2002-07-15,26.7,2002,7,15,0,196
27.05,27.983,78.0,2003-04-27,20.9,2003,4,27,6,117
27.05,27.983,78.0,2005-11-24,13.9,2005,11,24,3,328
27.05,27.983,78.0,2014-09-17,26.3,2014,9,17,2,260
29.2,25.3167,-15.0,2009-05-18,26.6,2009,5,18,0,138
27.15,33.7167,16.0,2025-01-19,18.1,2025,1,19,6,19
27.05,27.983,78.0,2001-03-20,26.4,2001,3,20,1,79
28.083,30.733,40.0,2002-06-25,29.5,2002,6,25,1,176
25.45,30.533,73.0,2012-03-23,20.4,2012,3,23,4,83
26.2,32.75,96.0,2004-05-17,31.2,2004,5,17,0,138
31.3331,27.2167,25.0,2002-08-09,27.6,2002,8,9,4,221
27.05,27.983,78.0,2003-07-15,29.4,2003,7,15,1,196
26.2,32.75,96.0,2016-11-06,22.7,2016,11,6,6,311
31.567,25.133,6.0,2015-01-14,9.9,2015,1,14,2,14
31.184,29.949,-1.8,2007-02-24,18.8,2007,2,24,5,55
29.2,25.3167,-15.0,2007-09-21,27.8,2007,9,21,4,264
31.073,33.836,36.9,2003-06-03,22.2,2003,6,3,1,154
27.05,27.983,78.0,2012-04-09,24.5,2012,4,9,0,100
25.45,30.533,73.0,2017-11-07,20.9,2017,11,7,1,311
25.45,30.533,73.0,2005-02-28,20.6,2005,2,28,0,59
27.15,33.7167,16.0,2001-11-21,21.1,2001,11,21,2,325
31.073,33.836,36.9,2014-07-13,25.1,2014,7,13,6,194
31.567,25.133,6.0,2012-07-09,27.1,2012,7,9,0,191
23.9667,32.7831,200.0,2024-02-15,19.1,2024,2,15,3,46
26.2,32.75,96.0,2007-08-15,32.7,2007,8,15,2,227
31.3331,27.2167,25.0,2008-07-22,26.9,2008,7,22,1,204
25.4831,29.0,107.0,2002-10-25,23.7,2002,10,25,4,298
26.2,32.75,96.0,2023-07-15,37.2,2023,7,15,5,196
28.083,30.733,40.0,2019-06-10,30.8,2019,6,10,0,161
28.083,30.733,40.0,2021-10-16,26.9,2021,10,16,5,289
27.05,27.983,78.0,2004-04-11,23.4,2004,4,11,6,102
31.184,29.949,-1.8,2012-03-01,11.5,2012,3,1,3,61
27.15,33.7167,16.0,2011-02-07,20.4,2011,2,7,0,38
28.083,30.733,40.0,2010-04-02,24.3,2010,4,2,4,92
23.9667,32.7831,200.0,2011-04-10,23.5,2011,4,10,6,100
23.133,35.583,21.0,2016-01-15,20.5,2016,1,15,4,15
31.567,25.133,6.0,2002-03-30,12.5,2002,3,30,5,89
29.2,25.3167,-15.0,2004-07-04,30.2,2004,7,4,6,186
27.15,33.7167,16.0,2008-03-25,26.6,2008,3,25,1,85
25.45,30.533,73.0,2015-02-03,16.7,2015,2,3,1,34
27.05,27.983,78.0,2007-03-07,14.8,2007,3,7,2,66
25.45,30.533,73.0,2015-01-12,12.6,2015,1,12,0,12
25.45,30.533,73.0,2015-01-09,11.2,2015,1,9,4,9
29.2,25.3167,-15.0,2005-09-24,28.1,2005,9,24,5,267
31.184,29.949,-1.8,2002-08-23,27.8,2002,8,23,4,235
27.05,27.983,78.0,2009-07-24,30.9,2009,7,24,4,205
27.15,33.7167,16.0,2003-09-30,27.4,2003,9,30,1,273
31.567,25.133,6.0,2010-03-19,11.8,2010,3,19,4,78
23.9667,32.7831,200.0,2008-08-29,36.9,2008,8,29,4,242
27.05,27.983,78.0,2006-06-18,26.4,2006,6,18,6,169
29.2,25.3167,-15.0,2011-08-10,31.1,2011,8,10,2,222
31.567,25.133,6.0,2018-09-07,25.7,2018,9,7,4,250
31.073,33.836,36.9,2016-10-22,24.1,2016,10,22,5,296
25.4831,29.0,107.0,2010-01-04,16.9,2010,1,4,0,4
28.083,30.733,40.0,2014-07-20,27.6,2014,7,20,6,201
31.073,33.836,36.9,2002-03-22,16.7,2002,3,22,4,81
31.073,33.836,36.9,2005-03-29,15.9,2005,3,29,1,88
25.4831,29.0,107.0,2003-06-24,34.8,2003,6,24,1,175
23.9667,32.7831,200.0,2011-02-21,19.1,2011,2,21,0,52
29.2,25.3167,-15.0,2011-03-01,13.8,2011,3,1,1,60
31.567,25.133,6.0,2016-06-29,26.4,2016,6,29,2,181
25.45,30.533,73.0,2011-04-08,23.5,2011,4,8,4,98
27.05,27.983,78.0,2007-01-08,11.4,2007,1,8,0,8
29.2,25.3167,-15.0,2016-09-22,29.0,2016,9,22,3,266
31.3331,27.2167,25.0,2024-12-17,17.2,2024,12,17,1,352
29.2,25.3167,-15.0,2006-03-08,14.4,2006,3,8,2,67
23.9667,32.7831,200.0,2016-02-19,25.1,2016,2,19,4,50
23.133,35.583,21.0,2024-08-01,36.7,2024,8,1,3,214
26.2,32.75,96.0,2015-01-03,12.7,2015,1,3,5,3
31.567,25.133,6.0,2001-01-30,14.7,2001,1,30,1,30
23.133,35.583,21.0,2004-11-11,27.3,2004,11,11,3,316
29.2,25.3167,-15.0,2019-07-10,33.6,2019,7,10,2,191
31.184,29.949,-1.8,2021-12-30,14.3,2021,12,30,3,364
31.3331,27.2167,25.0,2009-05-11,18.4,2009,5,11,0,131
25.45,30.533,73.0,2005-12-30,16.4,2005,12,30,4,364
28.083,30.733,40.0,2018-05-27,28.5,2018,5,27,6,147
31.3331,27.2167,25.0,2008-06-05,23.5,2008,6,5,3,157
23.133,35.583,21.0,2013-04-05,24.2,2013,4,5,4,95
23.9667,32.7831,200.0,2003-10-26,31.8,2003,10,26,6,299
23.9667,32.7831,200.0,2012-06-05,33.2,2012,6,5,1,157
25.45,30.533,73.0,2007-01-20,12.3,2007,1,20,5,20
27.05,27.983,78.0,2008-04-22,29.1,2008,4,22,1,113
23.133,35.583,21.0,2004-06-24,29.4,2004,6,24,3,176
26.2,32.75,96.0,2014-06-10,31.8,2014,6,10,1,161
25.4831,29.0,107.0,2015-08-17,35.7,2015,8,17,0,229
31.184,29.949,-1.8,2015-08-26,28.8,2015,8,26,2,238
31.184,29.949,-1.8,2008-05-26,23.2,2008,5,26,0,147
28.083,30.733,40.0,2018-02-09,19.1,2018,2,9,4,40
23.9667,32.7831,200.0,2001-01-07,14.8,2001,1,7,6,7
25.4831,29.0,107.0,2006-08-14,30.4,2006,8,14,0,226
31.567,25.133,6.0,2000-03-16,15.0,2000,3,16,3,76
31.184,29.949,-1.8,2012-04-05,20.7,2012,4,5,3,96
31.184,29.949,-1.8,2001-03-25,17.9,2001,3,25,6,84
25.45,30.533,73.0,2021-10-21,25.8,2021,10,21,3,294
31.073,33.836,36.9,2019-03-05,13.7,2019,3,5,1,64
25.45,30.533,73.0,2014-07-03,34.1,2014,7,3,3,184
23.9667,32.7831,200.0,2016-07-09,36.0,2016,7,9,5,191
25.45,30.533,73.0,2012-10-27,25.0,2012,10,27,5,301
31.3331,27.2167,25.0,2017-10-26,21.4,2017,10,26,3,299
28.083,30.733,40.0,2018-03-17,19.4,2018,3,17,5,76
31.567,25.133,6.0,2010-04-06,15.9,2010,4,6,1,96
25.45,30.533,73.0,2014-11-19,21.4,2014,11,19,2,323
23.9667,32.7831,200.0,2022-08-08,36.6,2022,8,8,0,220
23.133,35.583,21.0,2003-08-20,33.1,2003,8,20,2,232
31.184,29.949,-1.8,2021-07-14,28.2,2021,7,14,2,195
25.4831,29.0,107.0,2017-04-29,31.2,2017,4,29,5,119
