LATITUDE,LONGITUDE,ELEVATION,TAVG,YEAR,MONTH,DAY,DAY_OF_WEEK,DAY_OF_YEAR
27.05,27.983,78.0,22.3,2016,10,31,0,305
27.05,27.983,78.0,23.2,2016,11,1,1,306
27.05,27.983,78.0,20.1,2016,11,2,2,307
27.05,27.983,78.0,18.3,2016,11,3,3,308
27.05,27.983,78.0,18.4,2016,11,4,4,309
27.05,27.983,78.0,19.4,2016,11,5,5,310
27.05,27.983,78.0,17.5,2016,11,6,6,311
27.05,27.983,78.0,19.1,2016,11,7,0,312
27.05,27.983,78.0,19.8,2016,11,8,1,313
27.05,27.983,78.0,18.8,2016,11,9,2,314
27.05,27.983,78.0,19.6,2016,11,10,3,315
27.05,27.983,78.0,20.4,2016,11,11,4,316
27.05,27.983,78.0,20.7,2016,11,12,5,317
27.05,27.983,78.0,21.5,2016,11,13,6,318
27.05,27.983,78.0,21.6,2016,11,14,0,319
27.05,27.983,78.0,19.8,2016,11,15,1,320
27.05,27.983,78.0,17.8,2016,11,16,2,321
27.05,27.983,78.0,16.1,2016,11,17,3,322
27.05,27.983,78.0,15.7,2016,11,18,4,323
27.05,27.983,78.0,18.2,2016,11,19,5,324
27.05,27.983,78.0,19.2,2016,11,20,6,325
27.05,27.983,78.0,24.5,2016,11,22,1,327
27.05,27.983,78.0,24.6,2016,11,23,2,328
27.05,27.983,78.0,20.4,2016,11,24,3,329
27.05,27.983,78.0,16.8,2016,11,25,4,330
27.05,27.983,78.0,15.3,2016,11,26,5,331
27.05,27.983,78.0,14.6,2016,11,27,6,332
27.05,27.983,78.0,14.6,2016,11,28,0,333
27.05,27.983,78.0,20.0,2016,11,29,1,334
27.05,27.983,78.0,20.2,2016,11,30,2,335
27.05,27.983,78.0,15.6,2016,12,1,3,336
27.05,27.983,78.0,13.7,2016,12,2,4,337
27.05,27.983,78.0,12.2,2016,12,3,5,338
27.05,27.983,78.0,13.6,2016,12,4,6,339
27.05,27.983,78.0,14.4,2016,12,5,0,340
27.05,27.983,78.0,15.1,2016,12,6,1,341
27.05,27.983,78.0,15.6,2016,12,7,2,342
27.05,27.983,78.0,14.9,2016,12,8,3,343
27.05,27.983,78.0,13.8,2016,12,9,4,344
27.05,27.983,78.0,12.3,2016,12,10,5,345
27.05,27.983,78.0,10.8,2016,12,11,6,346
27.05,27.983,78.0,12.3,2016,12,12,0,347
27.05,27.983,78.0,12.7,2016,12,13,1,348
27.05,27.983,78.0,16.4,2016,12,14,2,349
27.05,27.983,78.0,10.1,2016,12,15,3,350
27.05,27.983,78.0,11.1,2016,12,16,4,351
27.05,27.983,78.0,10.2,2016,12,17,5,352
27.05,27.983,78.0,11.2,2016,12,18,6,353
27.05,27.983,78.0,13.1,2016,12,19,0,354
27.05,27.983,78.0,10.4,2016,12,20,1,355
27.05,27.983,78.0,9.4,2016,12,21,2,356
27.05,27.983,78.0,10.8,2016,12,22,3,357
27.05,27.983,78.0,12.8,2016,12,23,4,358
27.05,27.983,78.0,9.4,2016,12,24,5,359
27.05,27.983,78.0,10.4,2016,12,25,6,360
27.05,27.983,78.0,10.6,2016,12,26,0,361
27.05,27.983,78.0,11.4,2016,12,27,1,362
27.05,27.983,78.0,12.5,2016,12,28,2,363
27.05,27.983,78.0,12.1,2016,12,29,3,364
27.05,27.983,78.0,11.2,2016,12,30,4,365
27.05,27.983,78.0,9.6,2016,12,31,5,366
27.05,27.983,78.0,9.6,2017,1,1,6,1
27.05,27.983,78.0,7.9,2017,1,2,0,2
27.05,27.983,78.0,8.6,2017,1,3,1,3
27.05,27.983,78.0,8.7,2017,1,4,2,4
27.05,27.983,78.0,8.9,2017,1,5,3,5
27.05,27.983,78.0,8.9,2017,1,6,4,6
27.05,27.983,78.0,7.9,2017,1,7,5,7
27.05,27.983,78.0,10.7,2017,1,8,6,8
27.05,27.983,78.0,9.3,2017,1,9,0,9
27.05,27.983,78.0,8.8,2017,1,10,1,10
27.05,27.983,78.0,8.4,2017,1,11,2,11
27.05,27.983,78.0,10.7,2017,1,12,3,12
27.05,27.983,78.0,11.7,2017,1,13,4,13
27.05,27.983,78.0,13.8,2017,1,14,5,14
27.05,27.983,78.0,11.7,2017,1,15,6,15
27.05,27.983,78.0,11.2,2017,1,16,0,16
27.05,27.983,78.0,11.0,2017,1,17,1,17
27.05,27.983,78.0,12.1,2017,1,18,2,18
27.05,27.983,78.0,13.1,2017,1,19,3,19
27.05,27.983,78.0,12.0,2017,1,20,4,20
27.05,27.983,78.0,10.4,2017,1,21,5,21
27.05,27.983,78.0,8.3,2017,1,22,6,22
27.05,27.983,78.0,18.7,2017,1,24,1,24
27.05,27.983,78.0,16.0,2017,1,25,2,25
27.05,27.983,78.0,13.7,2017,1,26,3,26
27.05,27.983,78.0,11.9,2017,1,27,4,27
27.05,27.983,78.0,11.5,2017,1,28,5,28
27.05,27.983,78.0,9.6,2017,1,29,6,29
27.05,27.983,78.0,8.9,2017,1,30,0,30
27.05,27.983,78.0,11.5,2017,1,31,1,31
27.05,27.983,78.0,11.4,2017,2,1,2,32
27.05,27.983,78.0,10.9,2017,2,2,3,33
27.05,27.983,78.0,11.0,2017,2,3,4,34
27.05,27.983,78.0,12.4,2017,2,4,5,35
27.05,27.983,78.0,12.6,2017,2,5,6,36
27.05,27.983,78.0,13.3,2017,2,6,0,37
27.05,27.983,78.0,14.0,2017,2,7,1,38
27.05,27.983,78.0,15.2,2017,2,8,2,39
27.05,27.983,78.0,12.4,2017,2,9,3,40
27.05,27.983,78.0,13.1,2017,2,10,4,41
27.05,27.983,78.0,15.6,2017,2,11,5,42
27.05,27.983,78.0,15.2,2017,2,12,6,43
27.05,27.983,78.0,13.6,2017,2,13,0,44
27.05,27.983,78.0,13.6,2017,2,14,1,45
27.05,27.983,78.0,11.3,2017,2,15,2,46
27.05,27.983,78.0,11.9,2017,2,16,3,47
27.05,27.983,78.0,10.8,2017,2,17,4,48
27.05,27.983,78.0,9.6,2017,2,18,5,49
27.05,27.983,78.0,10.6,2017,2,19,6,50
27.05,27.983,78.0,13.3,2017,2,20,0,51
27.05,27.983,78.0,12.7,2017,2,21,1,52
27.05,27.983,78.0,14.6,2017,2,22,2,53
27.05,27.983,78.0,12.7,2017,2,23,3,54
27.05,27.983,78.0,14.7,2017,2,24,4,55
27.05,27.983,78.0,15.5,2017,2,25,5,56
27.05,27.983,78.0,17.3,2017,2,26,6,57
27.05,27.983,78.0,17.6,2017,2,27,0,58
27.05,27.983,78.0,18.7,2017,2,28,1,59
27.05,27.983,78.0,16.8,2017,3,1,2,60
27.05,27.983,78.0,18.2,2017,3,2,3,61
27.05,27.983,78.0,16.4,2017,3,3,4,62
27.05,27.983,78.0,15.3,2017,3,4,5,63
27.05,27.983,78.0,15.5,2017,3,5,6,64
27.05,27.983,78.0,16.4,2017,3,6,0,65
27.05,27.983,78.0,16.7,2017,3,7,1,66
27.05,27.983,78.0,19.3,2017,3,8,2,67
27.05,27.983,78.0,18.6,2017,3,9,3,68
27.05,27.983,78.0,15.8,2017,3,10,4,69
27.05,27.983,78.0,17.4,2017,3,11,5,70
27.05,27.983,78.0,17.6,2017,3,12,6,71
27.05,27.983,78.0,15.5,2017,3,13,0,72
27.05,27.983,78.0,16.9,2017,3,14,1,73
27.05,27.983,78.0,16.2,2017,3,15,2,74
27.05,27.983,78.0,15.4,2017,3,16,3,75
27.05,27.983,78.0,20.2,2017,3,17,4,76
27.05,27.983,78.0,18.6,2017,3,18,5,77
27.05,27.983,78.0,14.5,2017,3,19,6,78
27.05,27.983,78.0,16.3,2017,3,20,0,79
27.05,27.983,78.0,17.8,2017,3,21,1,80
27.05,27.983,78.0,21.3,2017,3,22,2,81
27.05,27.983,78.0,19.8,2017,3,23,3,82
27.05,27.983,78.0,20.3,2017,3,24,4,83
27.05,27.983,78.0,17.8,2017,3,25,5,84
27.05,27.983,78.0,18.2,2017,3,26,6,85
27.05,27.983,78.0,18.6,2017,3,27,0,86
27.05,27.983,78.0,20.3,2017,3,28,1,87
27.05,27.983,78.0,21.6,2017,3,29,2,88
27.05,27.983,78.0,21.4,2017,3,30,3,89
27.05,27.983,78.0,19.9,2017,3,31,4,90
27.05,27.983,78.0,19.0,2017,4,1,5,91
27.05,27.983,78.0,18.1,2017,4,2,6,92
27.05,27.983,78.0,18.8,2017,4,3,0,93
27.05,27.983,78.0,20.8,2017,4,4,1,94
27.05,27.983,78.0,22.8,2017,4,5,2,95
27.05,27.983,78.0,23.1,2017,4,6,3,96
27.05,27.983,78.0,21.8,2017,4,7,4,97
27.05,27.983,78.0,23.5,2017,4,8,5,98
27.05,27.983,78.0,27.3,2017,4,9,6,99
27.05,27.983,78.0,25.0,2017,4,10,0,100
27.05,27.983,78.0,25.1,2017,4,11,1,101
27.05,27.983,78.0,21.4,2017,4,12,2,102
27.05,27.983,78.0,19.4,2017,4,13,3,103
27.05,27.983,78.0,19.8,2017,4,14,4,104
27.05,27.983,78.0,19.8,2017,4,15,5,105
27.05,27.983,78.0,23.1,2017,4,19,2,109
27.05,27.983,78.0,25.1,2017,4,20,3,110
27.05,27.983,78.0,25.3,2017,4,21,4,111
27.05,27.983,78.0,28.3,2017,4,22,5,112
27.05,27.983,78.0,21.1,2017,4,23,6,113
27.05,27.983,78.0,19.3,2017,4,24,0,114
27.05,27.983,78.0,19.6,2017,4,25,1,115
27.05,27.983,78.0,21.1,2017,4,26,2,116
27.05,27.983,78.0,24.1,2017,4,27,3,117
27.05,27.983,78.0,29.8,2017,4,28,4,118
27.05,27.983,78.0,29.2,2017,4,29,5,119
27.05,27.983,78.0,26.2,2017,4,30,6,120
27.05,27.983,78.0,27.8,2017,5,1,0,121
27.05,27.983,78.0,25.9,2017,5,2,1,122
27.05,27.983,78.0,27.0,2017,5,3,2,123
27.05,27.983,78.0,24.3,2017,5,4,3,124
27.05,27.983,78.0,24.9,2017,5,5,4,125
27.05,27.983,78.0,26.2,2017,5,6,5,126
27.05,27.983,78.0,26.6,2017,5,7,6,127
27.05,27.983,78.0,28.5,2017,5,8,0,128
27.05,27.983,78.0,29.9,2017,5,9,1,129
27.05,27.983,78.0,30.3,2017,5,10,2,130
27.05,27.983,78.0,26.2,2017,5,11,3,131
27.05,27.983,78.0,25.2,2017,5,12,4,132
27.05,27.983,78.0,28.1,2017,5,13,5,133
27.05,27.983,78.0,33.1,2017,5,14,6,134
27.05,27.983,78.0,33.1,2017,5,15,0,135
27.05,27.983,78.0,28.4,2017,5,16,1,136
27.05,27.983,78.0,26.8,2017,5,17,2,137
27.05,27.983,78.0,26.8,2017,5,20,5,140
27.05,27.983,78.0,24.6,2017,5,21,6,141
27.05,27.983,78.0,28.2,2017,5,22,0,142
27.05,27.983,78.0,25.3,2017,5,23,1,143
27.05,27.983,78.0,27.9,2017,5,25,3,145
27.05,27.983,78.0,28.9,2017,5,26,4,146
27.05,27.983,78.0,30.1,2017,5,28,6,148
27.05,27.983,78.0,32.1,2017,5,29,0,149
27.05,27.983,78.0,30.2,2017,5,30,1,150
27.05,27.983,78.0,34.6,2017,5,31,2,151
27.05,27.983,78.0,29.0,2017,6,1,3,152
27.05,27.983,78.0,27.4,2017,6,2,4,153
27.05,27.983,78.0,28.8,2017,6,3,5,154
27.05,27.983,78.0,29.1,2017,6,4,6,155
27.05,27.983,78.0,31.6,2017,6,5,0,156
27.05,27.983,78.0,33.8,2017,6,6,1,157
27.05,27.983,78.0,36.2,2017,6,7,2,158
27.05,27.983,78.0,35.4,2017,6,8,3,159
27.05,27.983,78.0,31.2,2017,6,9,4,160
27.05,27.983,78.0,28.4,2017,6,10,5,161
27.05,27.983,78.0,29.2,2017,6,11,6,162
27.05,27.983,78.0,29.2,2017,6,12,0,163
27.05,27.983,78.0,30.2,2017,6,13,1,164
27.05,27.983,78.0,32.4,2017,6,18,6,169
27.05,27.983,78.0,34.4,2017,6,19,0,170
27.05,27.983,78.0,33.4,2017,6,20,1,171
27.05,27.983,78.0,30.4,2017,6,21,2,172
27.05,27.983,78.0,24.8,2017,6,22,3,173
27.05,27.983,78.0,29.1,2017,6,23,4,174
27.05,27.983,78.0,28.0,2017,6,24,5,175
27.05,27.983,78.0,28.1,2017,6,25,6,176
27.05,27.983,78.0,30.3,2017,6,26,0,177
27.05,27.983,78.0,31.2,2017,6,27,1,178
27.05,27.983,78.0,31.3,2017,6,28,2,179
27.05,27.983,78.0,31.9,2017,6,29,3,180
27.05,27.983,78.0,32.9,2017,6,30,4,181
27.05,27.983,78.0,34.2,2017,7,1,5,182
27.05,27.983,78.0,34.3,2017,7,2,6,183
27.05,27.983,78.0,35.4,2017,7,3,0,184
27.05,27.983,78.0,33.2,2017,7,4,1,185
27.05,27.983,78.0,31.2,2017,7,5,2,186
27.05,27.983,78.0,31.3,2017,7,6,3,187
27.05,27.983,78.0,29.9,2017,7,7,4,188
27.05,27.983,78.0,30.5,2017,7,8,5,189
27.05,27.983,78.0,31.6,2017,7,9,6,190
27.05,27.983,78.0,31.8,2017,7,10,0,191
27.05,27.983,78.0,32.9,2017,7,11,1,192
27.05,27.983,78.0,31.3,2017,7,12,2,193
27.05,27.983,78.0,32.4,2017,7,13,3,194
27.05,27.983,78.0,32.8,2017,7,14,4,195
27.05,27.983,78.0,34.2,2017,7,15,5,196
27.05,27.983,78.0,36.3,2017,7,16,6,197
27.05,27.983,78.0,35.4,2017,7,17,0,198
27.05,27.983,78.0,33.7,2017,7,18,1,199
27.05,27.983,78.0,31.8,2017,7,19,2,200
27.05,27.983,78.0,29.6,2017,7,20,3,201
27.05,27.983,78.0,30.9,2017,7,21,4,202
27.05,27.983,78.0,31.6,2017,7,22,5,203
27.05,27.983,78.0,31.3,2017,7,23,6,204
27.05,27.983,78.0,31.6,2017,7,24,0,205
27.05,27.983,78.0,31.9,2017,7,25,1,206
27.05,27.983,78.0,32.6,2017,7,26,2,207
27.05,27.983,78.0,32.2,2017,7,27,3,208
27.05,27.983,78.0,32.9,2017,7,28,4,209
27.05,27.983,78.0,33.1,2017,7,29,5,210
27.05,27.983,78.0,29.7,2017,7,30,6,211
27.05,27.983,78.0,30.1,2017,7,31,0,212
27.05,27.983,78.0,31.4,2017,8,1,1,213
27.05,27.983,78.0,33.1,2017,8,2,2,214
27.05,27.983,78.0,33.6,2017,8,3,3,215
27.05,27.983,78.0,32.9,2017,8,4,4,216
27.05,27.983,78.0,32.2,2017,8,5,5,217
27.05,27.983,78.0,31.3,2017,8,6,6,218
27.05,27.983,78.0,32.1,2017,8,7,0,219
27.05,27.983,78.0,34.8,2017,8,8,1,220
27.05,27.983,78.0,33.3,2017,8,9,2,221
27.05,27.983,78.0,34.1,2017,8,10,3,222
27.05,27.983,78.0,34.0,2017,8,11,4,223
27.05,27.983,78.0,34.4,2017,8,12,5,224
27.05,27.983,78.0,33.0,2017,8,13,6,225
27.05,27.983,78.0,33.4,2017,8,14,0,226
27.05,27.983,78.0,31.5,2017,8,15,1,227
27.05,27.983,78.0,29.9,2017,8,16,2,228
27.05,27.983,78.0,30.6,2017,8,17,3,229
27.05,27.983,78.0,30.6,2017,8,18,4,230
27.05,27.983,78.0,31.2,2017,8,19,5,231
27.05,27.983,78.0,31.9,2017,8,20,6,232
27.05,27.983,78.0,31.2,2017,8,21,0,233
27.05,27.983,78.0,32.6,2017,8,22,1,234
27.05,27.983,78.0,31.0,2017,8,23,2,235
27.05,27.983,78.0,31.0,2017,8,24,3,236
27.05,27.983,78.0,29.6,2017,8,25,4,237
27.05,27.983,78.0,31.2,2017,8,26,5,238
27.05,27.983,78.0,30.4,2017,8,27,6,239
27.05,27.983,78.0,30.8,2017,8,28,0,240
27.05,27.983,78.0,29.8,2017,8,29,1,241
27.05,27.983,78.0,29.7,2017,8,30,2,242
27.05,27.983,78.0,30.2,2017,8,31,3,243
27.05,27.983,78.0,29.6,2017,9,1,4,244
27.05,27.983,78.0,28.5,2017,9,2,5,245
27.05,27.983,78.0,28.6,2017,9,3,6,246
27.05,27.983,78.0,28.2,2017,9,4,0,247
27.05,27.983,78.0,28.9,2017,9,5,1,248
27.05,27.983,78.0,28.9,2017,9,6,2,249
27.05,27.983,78.0,27.0,2017,9,7,3,250
27.05,27.983,78.0,27.1,2017,9,8,4,251
27.05,27.983,78.0,27.8,2017,9,9,5,252
27.05,27.983,78.0,28.4,2017,9,10,6,253
27.05,27.983,78.0,28.3,2017,9,11,0,254
27.05,27.983,78.0,30.2,2017,9,12,1,255
27.05,27.983,78.0,31.9,2017,9,13,2,256
27.05,27.983,78.0,29.2,2017,9,14,3,257
27.05,27.983,78.0,26.7,2017,9,15,4,258
27.05,27.983,78.0,27.0,2017,9,16,5,259
27.05,27.983,78.0,33.7,2017,9,20,2,263
27.05,27.983,78.0,30.5,2017,9,21,3,264
27.05,27.983,78.0,29.4,2017,9,22,4,265
27.05,27.983,78.0,26.3,2017,9,23,5,266
27.05,27.983,78.0,27.1,2017,9,24,6,267
27.05,27.983,78.0,25.8,2017,9,25,0,268
27.05,27.983,78.0,27.1,2017,9,26,1,269
27.05,27.983,78.0,28.7,2017,9,27,2,270
27.05,27.983,78.0,26.0,2017,9,28,3,271
27.05,27.983,78.0,26.4,2017,9,29,4,272
27.05,27.983,78.0,28.1,2017,9,30,5,273
27.05,27.983,78.0,28.3,2017,10,1,6,274
27.05,27.983,78.0,28.2,2017,10,2,0,275
27.05,27.983,78.0,25.7,2017,10,3,1,276
27.05,27.983,78.0,24.6,2017,10,4,2,277
27.05,27.983,78.0,24.6,2017,10,5,3,278
27.05,27.983,78.0,24.5,2017,10,6,4,279
27.05,27.983,78.0,27.6,2017,10,7,5,280
27.05,27.983,78.0,28.1,2017,10,8,6,281
27.05,27.983,78.0,25.0,2017,10,9,0,282
27.05,27.983,78.0,22.6,2017,10,10,1,283
27.05,27.983,78.0,22.2,2017,10,11,2,284
27.05,27.983,78.0,22.6,2017,10,12,3,285
27.05,27.983,78.0,22.8,2017,10,13,4,286
27.05,27.983,78.0,22.0,2017,10,14,5,287
27.05,27.983,78.0,20.7,2017,10,16,0,289
27.05,27.983,78.0,21.8,2017,10,17,1,290
27.05,27.983,78.0,20.6,2017,10,18,2,291
27.05,27.983,78.0,25.1,2017,10,19,3,292
27.05,27.983,78.0,22.4,2017,10,20,4,293
27.05,27.983,78.0,22.4,2017,10,21,5,294
27.05,27.983,78.0,24.4,2017,10,22,6,295
27.05,27.983,78.0,18.6,2017,10,23,0,296
27.05,27.983,78.0,21.7,2017,10,24,1,297
27.05,27.983,78.0,23.4,2017,10,25,2,298
27.05,27.983,78.0,21.6,2017,10,26,3,299
27.05,27.983,78.0,20.0,2017,10,27,4,300
27.05,27.983,78.0,20.9,2017,10,28,5,301
27.05,27.983,78.0,19.9,2017,10,29,6,302
27.05,27.983,78.0,20.3,2017,10,30,0,303
27.05,27.983,78.0,19.7,2017,10,31,1,304
27.05,27.983,78.0,19.5,2017,11,1,2,305
27.05,27.983,78.0,20.3,2017,11,2,3,306
27.05,27.983,78.0,19.7,2017,11,3,4,307
27.05,27.983,78.0,19.3,2017,11,4,5,308
27.05,27.983,78.0,20.1,2017,11,5,6,309
27.05,27.983,78.0,19.4,2017,11,6,0,310
27.05,27.983,78.0,18.6,2017,11,7,1,311
27.05,27.983,78.0,20.2,2017,11,8,2,312
27.05,27.983,78.0,19.3,2017,11,9,3,313
27.05,27.983,78.0,18.7,2017,11,10,4,314
27.05,27.983,78.0,18.3,2017,11,11,5,315
27.05,27.983,78.0,14.0,2017,11,13,0,317
27.05,27.983,78.0,21.4,2017,11,14,1,318
27.05,27.983,78.0,18.4,2017,11,15,2,319
27.05,27.983,78.0,19.6,2017,11,16,3,320
27.05,27.983,78.0,13.3,2017,11,17,4,321
27.05,27.983,78.0,15.8,2017,11,18,5,322
27.05,27.983,78.0,20.8,2017,11,19,6,323
27.05,27.983,78.0,17.9,2017,11,20,0,324
27.05,27.983,78.0,15.4,2017,11,21,1,325
27.05,27.983,78.0,12.1,2017,11,22,2,326
27.05,27.983,78.0,15.3,2017,11,23,3,327
27.05,27.983,78.0,18.2,2017,11,24,4,328
27.05,27.983,78.0,17.9,2017,11,25,5,329
27.05,27.983,78.0,17.6,2017,11,26,6,330
27.05,27.983,78.0,15.9,2017,11,27,0,331
27.05,27.983,78.0,15.7,2017,11,28,1,332
27.05,27.983,78.0,16.5,2017,11,29,2,333
27.05,27.983,78.0,15.2,2017,11,30,3,334
27.05,27.983,78.0,15.6,2017,12,1,4,335
27.05,27.983,78.0,16.4,2017,12,2,5,336
27.05,27.983,78.0,14.7,2017,12,3,6,337
27.05,27.983,78.0,15.8,2017,12,4,0,338
27.05,27.983,78.0,16.6,2017,12,5,1,339
27.05,27.983,78.0,15.6,2017,12,6,2,340
27.05,27.983,78.0,13.6,2017,12,7,3,341
27.05,27.983,78.0,12.7,2017,12,8,4,342
27.05,27.983,78.0,12.0,2017,12,9,5,343
27.05,27.983,78.0,12.5,2017,12,10,6,344
27.05,27.983,78.0,13.5,2017,12,11,0,345
27.05,27.983,78.0,15.8,2017,12,12,1,346
27.05,27.983,78.0,15.4,2017,12,13,2,347
27.05,27.983,78.0,14.4,2017,12,14,3,348
27.05,27.983,78.0,14.2,2017,12,15,4,349
27.05,27.983,78.0,15.2,2017,12,16,5,350
27.05,27.983,78.0,21.4,2017,12,17,6,351
27.05,27.983,78.0,15.9,2017,12,24,6,358
27.05,27.983,78.0,13.3,2017,12,25,0,359
27.05,27.983,78.0,13.8,2017,12,26,1,360
27.05,27.983,78.0,13.3,2017,12,27,2,361
27.05,27.983,78.0,13.1,2017,12,28,3,362
27.05,27.983,78.0,13.9,2017,12,29,4,363
27.05,27.983,78.0,12.3,2017,12,30,5,364
27.05,27.983,78.0,13.0,2017,12,31,6,365
27.05,27.983,78.0,12.4,2018,1,1,0,1
27.05,27.983,78.0,11.8,2018,1,2,1,2
27.05,27.983,78.0,11.2,2018,1,3,2,3
27.05,27.983,78.0,14.1,2018,1,4,3,4
27.05,27.983,78.0,16.9,2018,1,5,4,5
27.05,27.983,78.0,14.1,2018,1,6,5,6
27.05,27.983,78.0,12.9,2018,1,7,6,7
27.05,27.983,78.0,12.7,2018,1,8,0,8
27.05,27.983,78.0,12.5,2018,1,9,1,9
27.05,27.983,78.0,12.7,2018,1,10,2,10
27.05,27.983,78.0,13.5,2018,1,11,3,11
27.05,27.983,78.0,12.3,2018,1,12,4,12
27.05,27.983,78.0,11.4,2018,1,13,5,13
27.05,27.983,78.0,12.1,2018,1,14,6,14
27.05,27.983,78.0,12.4,2018,1,15,0,15
27.05,27.983,78.0,13.2,2018,1,16,1,16
27.05,27.983,78.0,11.6,2018,1,17,2,17
27.05,27.983,78.0,12.1,2018,1,18,3,18
27.05,27.983,78.0,12.3,2018,1,19,4,19
27.05,27.983,78.0,12.3,2018,1,20,5,20
27.05,27.983,78.0,14.2,2018,1,21,6,21
27.05,27.983,78.0,14.9,2018,1,22,0,22
27.05,27.983,78.0,13.7,2018,1,23,1,23
27.05,27.983,78.0,13.9,2018,1,24,2,24
27.05,27.983,78.0,13.7,2018,1,25,3,25
27.05,27.983,78.0,11.1,2018,1,26,4,26
27.05,27.983,78.0,10.0,2018,1,27,5,27
27.05,27.983,78.0,10.8,2018,1,28,6,28
27.05,27.983,78.0,12.7,2018,1,29,0,29
27.05,27.983,78.0,12.7,2018,1,30,1,30
27.05,27.983,78.0,12.9,2018,1,31,2,31
27.05,27.983,78.0,12.5,2018,2,1,3,32
27.05,27.983,78.0,11.9,2018,2,2,4,33
27.05,27.983,78.0,13.8,2018,2,3,5,34
27.05,27.983,78.0,12.8,2018,2,4,6,35
27.05,27.983,78.0,16.9,2018,2,5,0,36
27.05,27.983,78.0,15.6,2018,2,6,1,37
27.05,27.983,78.0,17.9,2018,2,7,2,38
27.05,27.983,78.0,20.5,2018,2,8,3,39
27.05,27.983,78.0,20.1,2018,2,9,4,40
27.05,27.983,78.0,22.8,2018,2,10,5,41
27.05,27.983,78.0,18.7,2018,2,11,6,42
27.05,27.983,78.0,17.5,2018,2,12,0,43
27.05,27.983,78.0,14.9,2018,2,13,1,44
27.05,27.983,78.0,13.9,2018,2,14,2,45
27.05,27.983,78.0,14.3,2018,2,15,3,46
27.05,27.983,78.0,12.4,2018,2,16,4,47
27.05,27.983,78.0,13.6,2018,2,17,5,48
27.05,27.983,78.0,18.0,2018,2,18,6,49
27.05,27.983,78.0,15.6,2018,2,19,0,50
27.05,27.983,78.0,22.7,2018,2,20,1,51
27.05,27.983,78.0,17.7,2018,2,21,2,52
27.05,27.983,78.0,16.6,2018,2,22,3,53
27.05,27.983,78.0,19.9,2018,2,23,4,54
27.05,27.983,78.0,19.9,2018,2,24,5,55
27.05,27.983,78.0,18.8,2018,2,25,6,56
27.05,27.983,78.0,20.1,2018,2,26,0,57
27.05,27.983,78.0,19.1,2018,2,27,1,58
27.05,27.983,78.0,18.3,2018,2,28,2,59
27.05,27.983,78.0,19.7,2018,3,1,3,60
27.05,27.983,78.0,21.2,2018,3,2,4,61
27.05,27.983,78.0,22.8,2018,3,3,5,62
27.05,27.983,78.0,17.6,2018,3,4,6,63
27.05,27.983,78.0,24.6,2018,3,6,1,65
27.05,27.983,78.0,25.9,2018,3,7,2,66
27.05,27.983,78.0,26.3,2018,3,8,3,67
27.05,27.983,78.0,24.9,2018,3,9,4,68
27.05,27.983,78.0,19.8,2018,3,10,5,69
27.05,27.983,78.0,18.5,2018,3,11,6,70
27.05,27.983,78.0,18.8,2018,3,12,0,71
27.05,27.983,78.0,19.1,2018,3,13,1,72
27.05,27.983,78.0,22.0,2018,3,14,2,73
27.05,27.983,78.0,20.4,2018,3,15,3,74
27.05,27.983,78.0,20.3,2018,3,16,4,75
27.05,27.983,78.0,19.5,2018,3,17,5,76
27.05,27.983,78.0,22.0,2018,3,18,6,77
27.05,27.983,78.0,25.1,2018,3,19,0,78
27.05,27.983,78.0,22.8,2018,3,20,1,79
27.05,27.983,78.0,21.9,2018,3,21,2,80
27.05,27.983,78.0,19.8,2018,3,22,3,81
27.05,27.983,78.0,25.6,2018,3,23,4,82
27.05,27.983,78.0,18.4,2018,3,24,5,83
27.05,27.983,78.0,17.0,2018,3,25,6,84
27.05,27.983,78.0,17.4,2018,3,26,0,85
27.05,27.983,78.0,22.7,2018,3,27,1,86
27.05,27.983,78.0,23.8,2018,3,28,2,87
27.05,27.983,78.0,18.2,2018,3,29,3,88
27.05,27.983,78.0,17.9,2018,3,30,4,89
27.05,27.983,78.0,19.4,2018,3,31,5,90
27.05,27.983,78.0,18.1,2018,4,1,6,91
27.05,27.983,78.0,26.6,2018,4,2,0,92
27.05,27.983,78.0,21.7,2018,4,3,1,93
27.05,27.983,78.0,27.2,2018,4,12,3,102
27.05,27.983,78.0,27.1,2018,4,13,4,103
27.05,27.983,78.0,29.7,2018,4,14,5,104
27.05,27.983,78.0,25.8,2018,4,15,6,105
27.05,27.983,78.0,28.6,2018,4,16,0,106
27.05,27.983,78.0,25.8,2018,4,18,2,108
27.05,27.983,78.0,27.4,2018,4,19,3,109
27.05,27.983,78.0,27.6,2018,4,20,4,110
27.05,27.983,78.0,27.8,2018,4,21,5,111
27.05,27.983,78.0,21.0,2018,4,22,6,112
27.05,27.983,78.0,22.4,2018,4,23,0,113
27.05,27.983,78.0,22.7,2018,4,24,1,114
27.05,27.983,78.0,21.5,2018,4,25,2,115
27.05,27.983,78.0,23.3,2018,4,26,3,116
27.05,27.983,78.0,26.1,2018,4,27,4,117
27.05,27.983,78.0,26.6,2018,4,28,5,118
27.05,27.983,78.0,29.6,2018,4,29,6,119
27.05,27.983,78.0,30.2,2018,4,30,0,120
27.05,27.983,78.0,29.2,2018,5,1,1,121
27.05,27.983,78.0,29.5,2018,5,2,2,122
27.05,27.983,78.0,32.8,2018,5,3,3,123
